transaction_id,customer_id,account_id,transaction_datetime,transaction_amount,merchant_name,merchant_category,payment_channel,device_type,device_id,ip_address,customer_age,customer_tenure_months,customer_city,customer_country,account_balance,failed_transactions_last_24h,transactions_last_24h,transactions_last_30d,avg_transaction_amount_30d,distance_from_home_km,is_international,is_new_device
TXN1000879,CUST500879,ACC700879,2024-10-10 09:25:51.264633,4904.74,Best Buy,Entertainment,Credit Card,MacBook,DEV625452,123.1.165.124,18.0,152,,India,668731.41,11,0,236,74117.8,4735.83,0,1
TXN1000880,CUST500880,ACC700880,2025-09-05 05:09:31.223304,1123.67,Uber,Entertainment,Credit Card,iPhone,DEV758709,193.154.215.10,42.0,165,Toronto,Canada,279133.5,9,28,241,17559.01,8950.84,1,0
TXN1000881,CUST500881,ACC700881,2026-02-24 17:47:15.616262,684.07,Amazon,E-commerce,Mobile Wallet,Windows,DEV542660,141.120.84.202,54.0,175,London,UK,240488.06,0,29,208,55247.34,14024.56,1,0
TXN1000882,CUST500882,ACC700882,2024-10-24 04:25:53.400014,375.96,Apple,E-commerce,Debit Card,Tablet,DEV243335,206.31.255.247,57.0,167,Bengaluru,India,25243.24,6,2,166,56297.97,11134.28,0,0
TXN1000883,CUST500883,ACC700883,2025-10-15 11:03:34.720010,300.7,Netflix,Retail,Mobile Wallet,iPhone,DEV813106,43.143.239.165,38.0,155,Mumbai,India,671225.01,2,21,212,50181.16,2347.96,0,1
TXN1000884,CUST500884,ACC700884,2025-11-08 19:32:21.862289,1387.16,Flipkart,Food,Credit Card,MacBook,DEV891384,157.183.133.199,58.0,170,Paris,France,462019.93,0,21,113,8813.51,13911.8,1,1
TXN1000885,CUST500885,ACC700885,2024-11-05 06:30:03.012666,740.11,Apple,Entertainment,Net Banking,Tablet,DEV580112,152.51.139.10,22.0,167,Sydney,Australia,319434.23,11,1,150,17867.52,6788.21,1,0
TXN1000886,CUST500886,ACC700886,2025-03-19 17:46:20.228060,11596.68,Alibaba,Entertainment,UPI,iPhone,DEV752486,207.152.243.130,24.0,118,Hyderabad,India,158088.05,5,25,160,34099.14,4202.77,0,1
TXN1000887,CUST500887,ACC700887,2026-04-24 14:53:59.012246,1917.04,Uber,Entertainment,UPI,iPhone,DEV891032,147.6.202.40,40.0,171,Chennai,India,659874.65,0,33,254,69380.93,3282.9,0,0
TXN1000888,CUST500888,ACC700888,2025-10-22 00:48:18.363875,259.26,Uber,Travel,Mobile Wallet,Android,DEV672714,111.62.144.10,43.0,140,Delhi,India,693273.19,8,14,36,66466.28,11361.21,0,0
TXN1000889,CUST500889,ACC700889,2024-12-09 03:29:31.982409,7470.59,,Electronics,Debit Card,Windows,DEV789077,168.96.14.245,76.0,151,Mumbai,India,497235.05,10,2,244,65669.44,4479.5,0,0
TXN1000890,CUST500890,ACC700890,2025-02-01 10:08:30.707189,2125.39,Alibaba,Food,Net Banking,Tablet,DEV818532,193.1.153.243,65.0,39,Delhi,India,1128195.98,0,14,267,58926.73,3675.36,0,0
TXN1000891,CUST500891,ACC700891,2026-06-03 15:31:08.574646,3659.13,Best Buy,Travel,Credit Card,iPhone,DEV293007,102.197.210.89,74.0,153,Pune,India,906759.65,11,25,136,74823.8,5809.45,0,1
TXN1000892,CUST500892,ACC700892,2025-05-01 08:15:36.401591,3576.12,Google Play,Food,Mobile Wallet,MacBook,DEV447431,91.54.17.141,46.0,129,Dubai,UAE,1429137.92,7,8,265,32425.58,4091.5,1,0
TXN1000893,CUST500893,ACC700893,2024-08-27 07:29:41.730374,2432.21,Airbnb,Electronics,UPI,Android,DEV609433,203.239.198.44,50.0,49,Ahmedabad,India,182378.09,7,37,187,7538.58,880.7,0,1
TXN1000894,CUST500894,ACC700894,2026-03-27 00:12:24.722569,3051.36,Uber,Travel,Mobile Wallet,Tablet,DEV263488,182.231.223.240,,174,Tokyo,Japan,175058.24,6,26,216,73585.12,1938.09,1,1
TXN1000895,CUST500895,ACC700895,2025-10-30 21:27:18.243773,2295.63,Microsoft,Entertainment,Debit Card,Android,DEV130578,97.44.238.94,79.0,87,Hyderabad,India,260616.45,4,40,20,12294.25,383.34,0,1
TXN1000896,CUST500896,ACC700896,2025-06-10 09:28:42.686038,598.01,Microsoft,Retail,UPI,Windows,DEV722987,156.212.15.158,68.0,82,Toronto,Canada,1434712.23,4,23,273,58919.23,5821.12,1,0
TXN1000897,CUST500897,ACC700897,2026-02-23 09:57:19.982787,2609.03,Uber,Food,Credit Card,,DEV586288,140.87.215.55,38.0,22,Mumbai,India,247158.62,8,28,120,28268.75,1846.21,0,1
TXN1000898,CUST500898,ACC700898,2025-04-11 00:49:11.851902,5033.67,Microsoft,Travel,Debit Card,Android,DEV849003,168.132.55.84,22.0,110,Dubai,UAE,678546.29,8,25,14,65693.44,6454.58,1,1
TXN1000899,CUST500899,ACC700899,2024-12-27 10:34:04.563889,1465.49,Netflix,Entertainment,Mobile Wallet,Windows,DEV153724,164.76.18.25,34.0,111,Hyderabad,India,861526.94,4,21,188,6659.57,4838.53,0,0
TXN1000900,CUST500900,ACC700900,2026-06-20 03:55:54.380922,3137.88,Amazn,Retail,Credit Card,MacBook,DEV890617,207.166.68.37,23.0,137,Chennai,India,714672.22,3,33,135,50855.38,3773.51,0,1
TXN1000901,CUST500901,ACC700901,2025-09-09 15:20:30.368758,2750.64,Best Buy,Food,UPI,MacBook,DEV359424,204.82.92.191,58.0,169,Ahmedabad,India,1230046.57,10,6,291,518.84,9751.41,0,0
TXN1000902,CUST500902,ACC700902,2026-06-12 16:07:05.149995,11110.57,Netflix,Retail,UPI,Tablet,DEV720882,198.64.67.171,56.0,116,Ahmedabad,India,1446598.57,5,38,251,61547.39,4704.16,0,0
TXN1000903,CUST500903,ACC700903,2026-05-19 13:00:29.967700,1404.24,Microsoft,Electronics,Mobile Wallet,Android,DEV744174,43.216.128.99,51.0,110,Vijayawada,India,649742.93,8,19,156,1953.67,4818.73,0,1
TXN1000904,CUST500904,ACC700904,2026-05-20 11:38:20.273344,1350.18,Apple,Entertainment,UPI,MacBook,DEV634766,183.230.45.235,71.0,29,Dubai,UAE,388185.19,5,38,154,58096.25,12943.94,1,1
TXN1000905,CUST500905,ACC700905,2025-11-13 11:05:57.715077,1608.52,Microsoft,Food,Debit Card,iPhone,DEV380766,154.146.83.211,22.0,159,Mumbai,India,880693.53,5,33,50,66206.57,3818.28,0,1
TXN1000906,CUST500906,ACC700906,2024-12-26 00:38:29.434397,1632.08,Microsoft,Food,Credit Card,MacBook,DEV394808,215.153.220.82,26.0,155,Vijayawada,India,1242402.55,5,3,74,50319.25,2884.4,0,1
TXN1000907,CUST500907,ACC700907,2025-04-23 01:41:21.343822,186.3,Alibaba,Retail,Net Banking,iPhone,DEV227992,177.54.7.190,36.0,40,Vijayawada,India,893600.28,12,12,267,23742.01,13415.13,0,0
TXN1000908,CUST500908,ACC700908,2025-10-20 19:54:41.051311,950.88,Amazon,E-commerce,Credit Card,iPhone,DEV919105,165.17.181.63,61.0,121,Delhi,India,1029278.32,2,13,8,18699.42,530.3,0,0
TXN1000909,CUST500909,ACC700909,2026-01-22 17:42:32.788726,2440.32,Apple,Retail,UPI,MacBook,DEV268817,52.219.86.226,40.0,163,London,UK,246668.66,3,7,92,40720.99,4474.83,1,1
TXN1000910,CUST500910,ACC700910,2025-08-12 09:07:46.921602,1793.18,Apple,Food,Debit Card,Android,DEV386365,149.69.221.132,36.0,28,Toronto,Canada,761754.78,3,6,163,2379.09,12429.43,1,1
TXN1000911,CUST500911,ACC700911,2024-12-29 14:57:02.626585,812.94,Samsung,Electronics,Net Banking,MacBook,DEV652114,77.5.4.216,47.0,53,Mumbai,India,366643.3,1,16,271,10164.66,11079.12,0,0
TXN1000912,CUST500912,ACC700912,2024-12-11 11:55:14.657425,930.03,Walmart,Travel,Mobile Wallet,iPhone,DEV593475,40.28.82.207,75.0,11,Delhi,India,889106.13,1,32,152,43173.7,4056.78,0,1
TXN1000913,CUST500913,ACC700913,2025-06-05 00:15:30.727894,1266.97,Flipkart,Electronics,Debit Card,MacBook,DEV227933,14.53.136.111,79.0,115,Hyderabad,India,592375.43,8,22,52,53482.9,9004.9,0,0
TXN1000914,CUST500914,ACC700914,2026-06-05 08:54:35.221395,811.13,Microsoft,Entertainment,Debit Card,iPhone,DEV686073,25.47.9.97,53.0,175,Pune,India,252101.15,7,21,103,4703.44,7804.81,0,1
TXN1000915,CUST500915,ACC700915,2026-05-09 00:05:47.452224,1082.41,Samsung,Travel,Net Banking,iPhone,DEV479876,20.5.221.95,72.0,27,Chennai,India,1168355.96,9,31,184,307.25,6615.17,0,0
TXN1000916,CUST500916,ACC700916,2025-05-25 17:02:12.607769,1054.28,Target,Travel,Mobile Wallet,Android,DEV957729,48.33.61.130,47.0,178,Ahmedabad,India,471633.97,1,29,13,27859.05,7947.02,0,0
TXN1000917,CUST500917,ACC700917,2025-11-24 17:40:43.142176,4426.53,Microsoft,Retail,Net Banking,Windows,DEV418301,171.215.51.32,25.0,150,Delhi,India,1357100.72,7,31,158,13328.66,1268.39,0,1
TXN1000918,CUST500918,ACC700918,2026-01-10 23:57:55.954906,4995.99,Flipkart,Entertainment,Net Banking,iPhone,DEV851556,204.204.125.93,53.0,86,Pune,India,104555.15,0,22,154,18472.6,8836.9,0,1
TXN1000919,CUST500919,ACC700919,2024-10-02 07:44:49.434949,4598.96,Costco,Electronics,Net Banking,Android,DEV258935,15.53.116.242,39.0,116,Singapore,Singapore,806136.4,8,37,207,22506.53,6454.13,1,1
TXN1000920,CUST500920,ACC700920,2024-08-29 18:03:25.573128,2770.27,Costco,Retail,Credit Card,MacBook,DEV146360,61.132.1.173,32.0,175,Toronto,Canada,1037955.09,2,10,163,49019.63,13420.66,1,1
TXN1000921,CUST500921,ACC700921,2025-11-13 03:19:54.387582,890.41,Costco,Food,Mobile Wallet,MacBook,DEV822233,190.236.240.142,68.0,178,Delhi,India,975265.99,11,24,107,6315.3,3473.23,0,0
TXN1000922,CUST500922,ACC700922,2025-03-13 21:13:23.642601,4721.26,Amazn,Entertainment,Net Banking,MacBook,DEV712206,208.0.4.180,50.0,79,Pune,India,1426948.14,10,21,226,12439.75,5794.97,0,1
TXN1000923,CUST500923,ACC700923,2025-02-02 16:38:37.710057,1320.48,Costco,Entertainment,Net Banking,Windows,DEV904056,33.16.184.16,61.0,14,Ahmedabad,India,1078331.06,2,32,20,44000.21,4601.95,0,0
TXN1000924,CUST500924,ACC700924,2025-01-07 08:03:26.585124,1850.21,Flipkart,Retail,Debit Card,iPhone,DEV446308,195.248.153.69,65.0,147,Hyderabad,India,698356.43,9,15,275,55179.5,11400.4,0,0
TXN1000925,CUST500925,ACC700925,2025-01-22 04:18:04.547913,6892.72,Netflix,E-commerce,Credit Card,iPhone,DEV452360,201.162.66.168,54.0,102,Ahmedabad,Indai,719179.28,7,16,248,37369.46,5374.59,0,0
TXN1000926,CUST500926,ACC700926,2025-09-05 16:31:22.145543,1966.47,Airbnb,E-commerce,Mobile Wallet,iPhone,DEV662099,140.222.29.202,25.0,69,Vijayawada,India,1320332.71,10,30,187,16571.95,13842.11,0,1
TXN1000927,CUST500927,ACC700927,2025-06-14 09:29:05.777794,2315.28,Samsung,Entertainment,Debit Card,iPhone,DEV710416,114.244.125.136,65.0,95,Mumbai,India,1251216.69,8,33,215,70655.94,8936.24,0,0
TXN1000928,CUST500928,ACC700928,2025-03-28 01:24:28.677025,440.2,Target,Food,UPI,Android,DEV856580,223.75.200.217,30.0,40,Sydney,Australia,741271.24,8,11,177,49247.45,6403.13,1,0
TXN1000929,CUST500929,ACC700929,2025-06-24 13:30:01.021770,2942.48,Alibaba,Travel,UPI,Android,DEV641560,56.233.228.34,,121,Dubai,UAE,1325918.96,4,3,169,9485.0,12064.56,1,0
TXN1000930,CUST500930,ACC700930,2025-12-02 02:01:45.301950,678.57,Amazon,Entertainment,Net Banking,MacBook,DEV221017,107.47.8.194,73.0,64,Ahmedabad,India,852694.87,11,40,237,54779.31,10773.62,0,0
TXN1000931,CUST500931,ACC700931,2024-09-04 11:24:04.638540,4973.8,Amazon,E-commerce,Mobile Wallet,Windows,DEV298214,46.204.202.147,42.0,76,Mumbai,India,641116.65,1,36,73,28656.89,9979.05,0,1
TXN1000932,CUST500932,ACC700932,2024-07-25 22:20:32.996721,1503.27,eBay,Entertainment,Mobile Wallet,Windows,DEV106974,196.16.231.248,53.0,141,Vijayawada,India,1060202.13,6,20,291,32247.67,6848.46,0,0
TXN1000933,CUST500933,ACC700933,2025-06-26 19:36:29.021558,193.22,Walmart,Entertainment,Credit Card,Android,DEV389656,176.8.215.127,53.0,160,Singapore,Singapore,317858.39,4,32,192,27500.6,1441.22,1,1
TXN1000934,CUST500934,ACC700934,2026-03-20 02:17:08.089115,1263.93,Flipkart,E-commerce,Debit Card,MacBook,DEV677615,80.99.91.68,31.0,146,Singapore,Singapore,1253974.4,5,4,232,49364.26,3069.3,1,1
TXN1000935,CUST500935,ACC700935,2025-12-20 22:49:36.438340,1439.38,Costco,Food,Debit Card,Tablet,DEV505490,27.33.170.139,80.0,28,Hyderabad,India,902442.01,3,18,66,61987.31,7713.57,0,0
TXN1000936,CUST500936,ACC700936,2026-04-26 12:32:16.080114,2937.97,Target,Retail,Debit Card,Tablet,DEV581181,125.183.42.186,30.0,63,Ahmedabad,India,1392226.62,9,3,5,19069.72,10628.32,0,0
TXN1000937,CUST500937,ACC700937,2024-12-17 04:47:30.153937,3535.15,Costco,E-commerce,Credit Card,Windows,DEV726180,128.125.126.160,32.0,81,Bengaluru,India,663348.63,12,35,43,18878.69,3406.54,0,0
TXN1000938,CUST500938,ACC700938,2024-08-30 05:48:35.850340,1302.75,,Retail,Mobile Wallet,iPhone,DEV588393,6.159.152.179,41.0,157,Toronto,Canada,707532.77,10,35,128,63106.4,2095.65,1,1
TXN1000939,CUST500939,ACC700939,2025-09-29 03:11:22.989804,4978.42,Airbnb,Food,Net Banking,iPhone,DEV718497,107.76.171.214,43.0,121,Hyderabad,India,1138231.2,2,27,273,22206.68,14578.26,0,1
TXN1000940,CUST500940,ACC700940,2025-01-25 06:05:24.839791,76.17,Microsoft,Entertainment,Debit Card,iPhone,DEV493449,178.199.76.177,28.0,97,London,UK,577083.76,5,9,274,60840.57,922.17,1,0
TXN1000941,CUST500941,ACC700941,2024-07-08 02:05:11.091428,885.37,Netflix,Entertainment,Credit Card,Windows,DEV500940,206.105.119.181,60.0,96,Hyderabad,India,936846.05,5,40,175,52142.61,12728.68,0,0
TXN1000942,CUST500942,ACC700942,2026-02-04 16:43:14.550474,594.45,Netflix,Food,UPI,Tablet,DEV912416,148.12.186.32,48.0,13,Bengaluru,India,941156.17,1,7,272,33788.37,6581.07,0,0
TXN1000943,CUST500943,ACC700943,2024-08-11 16:41:20.365676,515.85,Netflix,Entertainment,Credit Card,Windows,DEV241783,210.234.222.83,69.0,18,Pune,India,882567.43,5,5,240,3335.6,600.78,0,0
TXN1000944,CUST500944,ACC700944,2024-08-11 21:29:31.297019,4720.67,Amazon,Electronics,Mobile Wallet,Android,DEV886458,57.98.224.170,65.0,148,Pune,India,444857.66,3,12,238,38326.3,5332.19,0,0
TXN1000945,CUST500945,ACC700945,2026-02-03 17:03:23.263753,4142.98,Amazon,E-commerce,Mobile Wallet,Android,DEV182823,29.34.226.165,38.0,67,Chennai,India,917245.34,8,10,287,53904.24,2993.97,0,0
TXN1000946,CUST500946,ACC700946,2025-11-06 19:52:09.034382,832.33,Target,Food,Debit Card,Android,DEV174849,145.4.122.86,64.0,45,Vijayawada,India,194892.86,10,15,68,73687.39,1876.83,0,1
TXN1000947,CUST500947,ACC700947,2025-05-27 00:47:59.322152,5872.63,Microsoft,Food,Net Banking,MacBook,DEV972958,192.8.117.234,58.0,169,Tokyo,Japan,1103425.25,6,13,44,6996.29,560.58,1,1
TXN1000948,CUST500948,ACC700948,2025-06-02 14:38:22.107809,2001.13,Costco,Retail,Debit Card,Android,DEV755035,203.198.63.91,64.0,37,Dubai,UAE,792490.06,12,7,183,26114.94,4951.82,1,1
TXN1000949,CUST500949,ACC700949,2025-03-29 13:54:09.768802,1185.97,Flipkart,Electronics,UPI,Tablet,DEV752785,113.107.35.129,49.0,84,Tokyo,Japan,1218513.12,2,13,291,48372.4,1637.96,1,0
TXN1000950,CUST500950,ACC700950,2025-05-06 16:46:05.844983,904.22,Costco,Electronics,Mobile Wallet,Windows,DEV197767,99.9.126.215,41.0,24,New York,USA,978267.53,0,18,104,54648.68,12157.95,1,0
TXN1000951,CUST500951,ACC700951,2024-10-02 14:23:08.345191,830.25,Airbnb,Entertainment,Credit Card,Windows,DEV244911,138.181.57.165,63.0,2,Bengaluru,India,1123843.69,0,12,204,17052.49,3897.7,0,1
TXN1000952,CUST500952,ACC700952,2025-11-16 14:18:35.977686,2900.9,Netflix,Travel,UPI,Tablet,DEV396398,12.211.121.109,76.0,68,Bengaluru,India,489297.71,12,8,249,60237.74,14602.64,0,1
TXN1000953,CUST500953,ACC700953,2025-03-19 16:39:39.242585,3463.92,Google Play,Retail,Credit Card,iPhone,DEV627159,190.26.121.209,40.0,155,Dubai,UAE,237986.45,4,3,83,11714.31,4880.06,1,0
TXN1000954,CUST500954,ACC700954,2024-08-15 06:53:53.207710,2295.03,Flipkart,Retail,Net Banking,iPhone,DEV592243,106.77.183.137,73.0,145,Berlin,Germany,1465961.88,4,4,185,2245.12,6120.86,1,0
TXN1000955,CUST500955,ACC700955,2025-06-23 05:57:12.343349,232.71,Costco,Retail,Debit Card,MacBook,DEV575974,205.4.120.122,67.0,161,Hyderabad,India,629045.8,0,10,236,54068.42,10329.56,0,0
TXN1000956,CUST500956,ACC700956,2024-11-24 12:43:40.671511,2431.73,Flipkart,Food,Debit Card,Android,DEV103386,216.31.70.115,36.0,175,Berlin,Germany,787722.83,12,22,114,53078.8,9193.59,1,0
TXN1000957,CUST500957,ACC700957,2026-04-08 06:24:21.256463,3182.42,Amazon,Retail,UPI,Windows,DEV944293,217.200.173.215,70.0,174,Kolkata,India,572445.21,12,0,57,26544.45,3875.28,0,0
TXN1000958,CUST500958,ACC700958,2024-08-19 11:02:49.560279,925.93,eBay,Retail,Mobile Wallet,iPhone,DEV406666,214.67.168.191,53.0,28,Chennai,India,995861.5,11,18,56,12235.35,13745.47,0,1
TXN1000959,CUST500959,ACC700959,2024-08-24 17:19:52.448927,1887.96,Uber,Retail,Mobile Wallet,MacBook,DEV939950,37.202.136.188,68.0,99,Ahmedabad,India,654429.84,8,12,264,72072.05,4521.54,0,0
TXN1000960,CUST500960,ACC700960,2025-07-01 09:52:40.836695,280.37,Microsoft,Electronics,Net Banking,Tablet,DEV845986,34.75.222.16,48.0,17,Ahmedabad,India,317272.21,5,18,77,3758.47,2483.76,0,0
TXN1000961,CUST500961,ACC700961,2025-12-03 19:31:40.248345,528.49,eBay,Entertainment,Net Banking,MacBook,DEV530650,40.143.27.244,52.0,140,Kolkata,India,5265.18,5,16,268,62739.28,10500.99,0,1
TXN1000962,CUST500962,ACC700962,2025-03-20 21:05:35.738077,1307.36,Apple,Entertainment,Credit Card,Android,DEV406145,44.128.5.111,60.0,19,Vijayawada,India,719372.71,11,4,73,10270.36,14718.64,0,1
TXN1000963,CUST500963,ACC700963,2024-11-14 00:40:27.015646,1326.43,Samsung,Travel,Net Banking,MacBook,DEV732093,197.74.9.189,35.0,18,Kolkata,India,623031.22,3,7,288,50267.92,14505.96,0,1
TXN1000964,CUST500964,ACC700964,2025-07-10 16:36:01.402981,2570.05,Best Buy,Electronics,UPI,Tablet,DEV569669,81.169.94.200,65.0,67,Vijayawada,India,67176.62,11,13,251,2485.94,628.04,0,0
TXN1000965,CUST500965,ACC700965,2025-04-29 02:17:59.890649,551.74,Target,Entertainment,UPI,iPhone,DEV214000,212.224.113.111,56.0,133,Vijayawada,India,1107721.02,2,24,101,69538.71,8088.31,0,1
TXN1000966,CUST500966,ACC700966,2025-06-08 06:52:37.597940,1285.36,Apple,E-commerce,Net Banking,Tablet,DEV798490,164.32.206.235,38.0,168,Bengaluru,India,115071.04,8,34,72,56247.26,7664.48,0,1
TXN1000967,CUST500967,ACC700967,2025-11-23 21:46:22.193470,1107.9,Microsoft,Electronics,Mobile Wallet,MacBook,DEV532251,18.218.135.59,48.0,86,Delhi,India,881691.94,8,4,249,14216.33,1417.56,0,1
TXN1000968,CUST500968,ACC700968,2026-03-09 12:16:39.544462,3065.64,Amazon,Electronics,UPI,Tablet,DEV778252,162.235.150.37,25.0,28,Pune,India,701387.57,10,40,130,46088.58,3508.13,0,1
TXN1000969,CUST500969,ACC700969,2025-01-14 04:13:37.699788,7487.89,Amazon,Electronics,UPI,MacBook,DEV861490,101.6.217.77,80.0,16,Hyderabad,India,914041.95,0,39,117,22424.63,2866.07,0,1
TXN1000970,CUST500970,ACC700970,2025-07-24 06:40:25.307278,10106.36,Samsung,Entertainment,Mobile Wallet,Windows,DEV569760,48.157.19.5,35.0,134,London,UK,1051835.38,2,28,173,5887.62,11463.56,1,0
TXN1000971,CUST500971,ACC700971,2024-07-12 14:55:49.007122,376.74,Apple,Retail,Net Banking,MacBook,DEV496534,198.211.164.205,51.0,152,Hyderabad,India,619620.93,5,31,218,57707.05,14235.04,0,1
TXN1000972,CUST500972,ACC700972,2025-05-13 20:50:31.629582,1723.28,Apple,E-commerce,UPI,MacBook,DEV688872,157.34.213.169,56.0,146,London,UK,54192.05,10,21,34,25716.06,9378.45,1,1
TXN1000973,CUST500973,ACC700973,2025-03-04 11:22:44.530164,594.35,Flipkart,Travel,Mobile Wallet,Windows,DEV719685,151.32.51.142,48.0,176,Vijayawada,India,1207918.22,11,40,221,52871.35,1941.72,0,0
TXN1000974,CUST500974,ACC700974,2025-10-26 02:56:12.502819,1694.69,Netflix,Retail,UPI,Tablet,DEV461685,221.56.32.197,19.0,44,Pune,India,926876.17,10,37,270,50444.54,12529.07,0,0
TXN1000975,CUST500975,ACC700975,2026-05-05 03:43:19.133857,2759.82,Samsung,Retail,Net Banking,Andriod,DEV810111,137.14.10.186,36.0,119,Paris,France,365408.2,1,12,232,26267.23,7914.5,1,1
TXN1000976,CUST500976,ACC700976,2025-01-05 03:18:58.151740,1961.55,Walmart,Retail,Credit Card,iPhone,DEV335381,216.2.181.194,47.0,70,,Japan,621850.23,5,11,291,39220.67,10772.39,1,1
TXN1000977,CUST500977,ACC700977,2026-03-06 08:50:19.479103,1721.56,Netflix,Retail,UPI,Windows,DEV263004,43.249.211.88,29.0,32,Hyderabad,India,1017006.03,8,27,44,30713.69,8503.69,0,0
TXN1000978,CUST500978,ACC700978,2025-06-17 19:42:27.766755,7966.81,Costco,Retail,UPI,,DEV499295,186.125.49.92,74.0,32,Delhi,India,981405.68,11,2,20,29214.26,8541.05,0,1
TXN1000979,CUST500979,ACC700979,2024-11-02 21:34:16.180974,3718.18,Uber,Travel,Credit Card,iPhone,DEV861128,161.187.116.162,58.0,104,Mumbai,India,50698.56,3,20,273,58199.11,5364.29,0,0
TXN1000980,CUST500980,ACC700980,2026-04-10 02:20:05.842121,1376.56,Flipkart,Retail,Credit Card,Windows,DEV654673,180.1.15.5,47.0,139,Vijayawada,India,130152.76,4,8,157,39688.26,13102.56,0,1
TXN1000981,CUST500981,ACC700981,2026-04-17 11:07:10.696467,1852.35,Google Play,Electronics,Debit Card,Tablet,DEV208640,204.64.185.40,68.0,69,Bengaluru,India,542153.69,3,36,40,48600.25,10761.6,0,1
TXN1000982,CUST500982,ACC700982,2025-09-20 23:50:21.659502,4319.51,Microsoft,Entertainment,Mobile Wallet,iPhone,DEV229879,201.34.235.253,59.0,155,Sydney,Australia,584229.5,2,36,202,21487.73,7138.29,1,1
TXN1000983,CUST500983,ACC700983,2025-10-13 09:53:30.372208,3326.88,Target,Retail,UPI,Windows,DEV440003,140.233.121.146,65.0,98,Kolkata,India,273878.19,1,27,116,52231.77,5062.58,0,0
TXN1000984,CUST500984,ACC700984,2025-07-03 05:33:23.971815,1181.95,Walmart,Travel,Credit Card,Android,DEV634192,54.204.6.247,23.0,21,Paris,France,65646.85,11,3,227,27790.13,1406.59,1,0
TXN1000985,CUST500985,ACC700985,2024-10-06 19:07:47.296468,306.36,Uber,Retail,Net Banking,,DEV735761,85.97.116.19,76.0,107,Kolkata,India,735779.41,7,19,229,35305.47,8034.9,0,1
TXN1000986,CUST500986,ACC700986,2024-07-14 23:44:45.333948,552.99,Netflix,E-commerce,Credit Card,Android,DEV683195,216.61.211.208,20.0,8,Tokyo,Japan,403689.18,2,24,196,58910.38,3793.8,1,0
TXN1000987,CUST500987,ACC700987,2024-08-20 03:30:18.061988,2092.22,Airbnb,Food,Debit Card,Tablet,DEV798003,65.210.200.108,52.0,126,New York,USA,236191.81,0,30,90,51149.98,6685.6,1,0
TXN1000988,CUST500988,ACC700988,2025-11-14 17:38:45.231166,302.92,Amazon,Electronics,Net Banking,Android,DEV447790,120.231.123.87,73.0,114,Kolkata,India,712721.87,10,10,233,60156.05,5341.19,0,1
TXN1000989,CUST500989,ACC700989,2025-04-03 10:52:52.365510,1552.47,Walmart,E-commerce,UPI,MacBook,DEV200428,124.180.156.13,79.0,146,London,UK,542066.36,1,7,173,53790.46,4405.44,1,0
TXN1000990,CUST500990,ACC700990,2026-02-17 13:13:35.463272,1148.75,Costco,Travel,Net Banking,,DEV328725,213.3.41.148,68.0,131,Kolkata,India,727819.77,8,2,294,17251.36,9355.76,0,0
TXN1000991,CUST500991,ACC700991,2025-04-30 20:57:58.291380,4911.1,eBay,Travel,Debit Card,Windows,DEV577548,203.187.151.58,45.0,110,Vijayawada,India,887307.67,0,6,20,25487.59,6884.2,0,1
TXN1000992,CUST500992,ACC700992,2025-02-05 17:28:42.391546,483.94,Airbnb,Entertainment,Net Banking,MacBook,DEV650776,188.69.158.46,47.0,56,Kolkata,India,1276939.88,5,5,19,11176.2,10022.39,0,1
TXN1000993,CUST500993,ACC700993,2025-09-16 08:59:02.301169,261.97,Google Play,E-commerce,Debit Card,Tablet,DEV304529,195.25.67.160,33.0,128,Tokyo,Japan,52875.35,8,10,270,17609.08,5414.45,1,1
TXN1000994,CUST500994,ACC700994,2024-09-26 12:42:35.744069,1188.4,Uber,Electronics,Credit Card,Andriod,DEV680479,98.204.149.74,54.0,102,Pune,India,315698.91,7,37,170,70718.09,3146.64,0,1
TXN1000995,CUST500995,ACC700995,2026-02-17 00:06:13.455490,3411.01,Uber,Travel,Credit Card,Tablet,DEV844509,212.26.89.135,20.0,16,Pune,India,963315.95,10,22,121,67156.16,5706.41,0,0
TXN1000996,CUST500996,ACC700996,2026-04-22 07:41:22.031288,5270.7,Walmart,Electronics,Debit Card,Android,DEV125163,213.210.47.185,42.0,126,London,UK,1427606.1,10,27,282,45873.47,6233.11,1,0
